UserID,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir
393,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
394,0,0,0,0,0,0,1,2,1,3,0,0,1,0,0,0,0,0,0
396,2,0,0,6,1,2,3,4,0,1,0,1,2,0,1,0,0,1,0
397,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0
398,2,0,0,6,2,4,5,7,0,6,3,3,6,1,1,0,0,0,0
400,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
401,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
402,0,0,1,4,1,1,4,1,2,1,1,0,0,1,1,0,0,0,0
403,1,1,1,2,0,1,3,4,3,4,0,1,2,0,0,0,0,0,1
404,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
405,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
406,4,0,0,3,1,1,3,4,1,2,0,2,3,1,0,0,0,0,0
407,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
408,3,1,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
409,2,0,0,6,2,5,7,2,1,1,1,0,2,1,0,0,0,1,0
410,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411,4,0,0,2,1,1,4,2,1,4,1,1,2,0,0,0,0,0,1
412,3,0,0,3,0,2,9,4,3,4,2,0,3,3,0,0,1,0,0
413,1,0,1,0,1,1,4,1,1,1,0,1,3,1,0,0,0,0,0
414,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
415,3,1,0,5,1,3,4,3,1,2,1,0,1,0,1,0,0,0,0
416,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
417,3,2,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
418,3,0,0,1,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0
419,3,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0
420,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
423,1,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0
424,4,0,1,6,2,2,12,8,3,4,1,2,7,2,1,0,0,0,0
425,0,0,1,2,0,0,2,2,1,0,0,0,2,0,0,0,0,2,0
426,4,0,0,3,0,1,4,4,1,0,0,0,4,1,0,0,0,0,0
427,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
428,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
429,1,0,0,1,0,0,3,2,2,1,1,0,2,1,0,0,0,0,0
430,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1,1,1,3,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0
432,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
434,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,3,0,0,2,0,1,0,4,0,2,0,0,3,0,0,0,0,0,0
436,0,0,1,2,1,0,2,3,1,2,1,0,3,1,1,0,0,0,0
438,4,1,2,8,2,3,4,3,2,2,1,0,3,0,0,0,0,0,0
439,3,0,0,0,0,1,0,4,0,2,0,0,1,0,0,0,0,0,0
441,1,0,1,1,0,1,2,2,1,1,0,0,1,1,0,0,0,0,0
442,3,0,0,6,1,4,8,1,2,0,1,1,1,0,0,0,0,1,0
443,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,0,0,0,0
444,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
445,2,0,0,4,0,3,3,3,0,2,2,1,4,1,0,0,0,1,0
447,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
450,2,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
451,2,0,1,3,1,1,7,1,2,1,0,0,1,0,0,0,0,1,0
452,2,0,0,0,1,1,3,1,2,2,0,0,1,0,0,0,0,0,0
453,3,2,1,8,1,2,7,4,5,5,0,2,2,1,2,0,0,1,0
454,5,0,1,3,2,0,1,6,0,1,1,1,4,0,1,0,0,0,0
456,3,0,0,0,0,0,4,2,1,4,2,1,2,0,0,0,0,0,0
457,2,0,0,2,0,2,5,4,3,2,1,0,2,1,0,0,0,0,0
458,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
460,2,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0
461,4,0,0,4,1,4,5,6,1,6,0,1,3,0,0,0,0,1,0
462,2,0,0,3,1,0,1,2,2,0,2,0,3,0,0,0,0,0,0
463,0,0,0,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0
465,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
466,2,1,1,3,0,1,3,1,1,0,0,0,1,2,1,0,0,0,0
467,0,0,0,2,0,1,2,3,3,2,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
469,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,3,1,2,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0
471,4,0,0,1,0,0,1,4,0,1,0,0,6,0,0,0,0,0,0
472,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
474,3,1,1,4,0,2,3,1,1,2,0,0,1,0,1,0,1,0,0
475,3,0,0,0,0,1,1,5,0,3,0,0,5,1,0,0,0,0,0
476,6,0,0,3,0,1,2,8,3,4,0,0,6,0,0,0,0,0,0
477,0,0,0,0,0,0,2,2,1,2,0,0,1,1,0,0,0,0,0
478,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479,3,0,0,3,2,2,2,3,0,0,0,0,2,1,0,0,0,0,0
480,0,0,0,0,0,4,6,2,3,3,0,1,1,0,0,0,0,0,0
481,2,0,0,2,0,1,0,3,0,2,0,1,3,0,0,0,0,1,0
482,2,0,0,2,0,1,3,5,2,1,0,1,4,0,0,0,0,0,0
483,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
484,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
486,0,0,1,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0
487,1,0,1,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0
489,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0
490,4,1,1,1,1,0,0,4,0,4,0,0,3,0,0,0,0,0,0
491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
493,2,0,0,0,0,0,3,2,4,4,1,1,1,0,0,0,1,0,0
494,3,0,0,3,1,1,1,4,0,4,0,0,3,0,1,0,0,0,0
495,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
496,2,0,0,3,1,1,2,3,0,2,0,0,2,0,0,0,0,0,0
498,2,0,0,3,0,2,5,1,1,2,1,2,0,0,0,0,0,0,0
499,2,0,0,1,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0
500,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
502,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
503,1,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,1
504,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0
505,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
506,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
507,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
508,2,0,1,3,1,0,0,3,1,1,1,0,3,0,1,0,0,0,0
509,3,1,1,8,2,4,7,2,3,4,3,1,6,3,2,0,1,1,0
510,2,0,1,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
512,2,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
514,0,0,0,1,1,1,2,0,2,4,1,3,2,0,0,0,0,0,0
515,0,0,0,3,0,2,4,0,1,2,0,0,0,1,0,0,0,0,0
516,5,0,0,5,2,1,3,3,0,1,0,1,5,0,0,0,0,1,0
517,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
518,1,0,0,2,1,1,2,2,1,4,0,3,0,0,0,0,0,0,1
519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1,1,1,4,2,6,6,1,1,2,2,2,1,1,1,0,1,0,0
522,3,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0
523,1,0,1,2,1,0,2,4,1,0,0,0,2,0,1,0,0,1,0
524,3,1,1,5,0,2,5,6,1,5,2,1,5,1,1,0,0,0,0
526,1,0,0,1,0,1,1,2,1,1,0,1,1,2,0,0,0,0,0
527,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
528,3,1,1,6,0,1,4,2,0,0,1,0,4,1,2,0,0,0,0
529,2,0,0,4,0,1,4,2,2,3,0,0,1,1,0,0,0,0,0
530,0,0,0,0,0,0,4,2,3,2,0,0,2,1,0,0,0,0,0
531,3,1,1,5,1,4,7,7,4,6,1,1,4,2,1,0,0,0,1
532,3,0,0,1,0,0,0,4,0,1,0,0,4,0,0,0,0,0,0
533,2,1,0,5,1,2,3,5,4,0,1,0,3,0,1,0,0,1,0
534,1,0,0,3,1,2,2,1,0,0,0,0,0,2,0,0,0,0,0
535,1,1,1,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
536,4,1,1,1,1,0,0,3,2,1,2,1,3,0,0,0,0,0,0
537,0,0,0,1,0,1,3,0,2,1,0,0,1,0,0,0,0,0,0
538,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
539,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
540,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
541,5,1,2,4,1,1,4,3,2,3,1,0,6,0,2,0,1,2,0
542,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
543,4,2,3,4,2,0,3,3,3,5,2,2,3,0,2,0,0,0,0
544,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
546,0,0,0,2,0,2,3,1,1,1,1,1,1,2,1,0,0,0,1
547,0,0,0,1,0,0,1,2,1,2,1,0,3,0,0,0,0,0,0
549,10,2,1,8,2,5,4,6,1,4,2,1,6,1,1,0,0,2,0
550,6,1,1,11,2,5,7,7,1,5,2,0,6,2,0,0,0,0,0
551,2,1,1,2,0,1,4,3,2,1,1,0,1,1,1,0,0,0,0
553,0,0,0,2,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0
554,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
555,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
556,6,1,1,4,2,0,0,3,0,1,0,0,3,1,0,0,0,1,0
557,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
558,1,0,0,5,2,2,3,2,2,3,0,1,0,1,0,0,0,0,0
560,4,0,0,2,0,1,1,5,1,2,0,0,3,0,0,0,0,0,0
561,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0
562,1,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0
563,3,0,1,1,0,0,1,3,0,1,2,0,5,0,0,0,0,0,0
564,0,0,0,1,0,1,2,1,1,0,0,0,0,1,0,0,0,1,0
566,3,0,0,5,2,5,4,8,2,6,1,0,5,1,1,0,0,0,0
567,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
568,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0
569,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
570,1,2,2,1,1,2,2,0,0,0,0,0,0,1,1,0,1,0,0
571,3,0,0,2,0,0,1,4,0,2,1,1,4,0,0,0,0,0,0
575,6,0,0,3,1,2,2,6,2,4,0,0,5,1,0,0,0,1,0
576,1,0,0,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
577,2,0,1,4,2,2,3,6,1,3,0,1,2,0,1,0,0,0,0
578,0,0,0,0,0,1,5,1,1,0,1,1,0,2,0,0,0,0,0
579,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
581,1,0,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
582,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1,1,1,2,0,0,5,0,2,2,0,1,1,1,1,0,1,0,0
584,1,0,0,3,0,3,3,1,1,0,0,0,1,1,0,0,0,0,0
585,3,0,0,1,0,0,2,5,1,2,1,0,6,0,0,0,0,0,0
586,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
587,3,1,1,4,0,0,4,0,2,1,0,0,2,1,1,0,0,1,0
588,4,0,0,5,2,2,5,6,5,4,0,1,2,1,0,0,0,0,0
589,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
590,0,0,0,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0
591,0,0,0,2,0,2,5,2,5,3,1,2,0,2,0,0,0,0,1
594,0,0,0,4,1,4,5,0,1,1,0,1,0,1,0,0,0,0,1
595,2,0,0,2,0,1,3,1,1,0,0,0,1,1,0,0,0,0,0
596,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
597,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
598,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
601,1,0,0,5,2,3,3,3,0,1,0,0,0,2,0,0,0,0,0
602,4,0,1,2,0,0,1,4,0,3,0,0,6,0,0,0,0,0,0
603,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
604,8,0,0,4,1,1,2,8,0,2,3,1,7,1,1,0,0,0,0
605,0,0,0,1,1,2,4,0,1,1,0,0,1,0,0,0,0,0,0
606,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
608,3,1,0,3,0,2,2,5,1,2,0,0,5,0,1,0,0,0,0
609,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0
610,3,1,1,3,0,0,1,4,2,5,1,1,4,0,0,0,0,0,0
611,2,0,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0
612,1,0,0,1,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0
613,2,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0
614,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
615,2,0,0,1,0,0,3,3,1,3,0,0,1,1,0,0,0,1,0
616,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
617,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
619,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
620,1,0,0,3,1,1,3,4,3,1,0,0,0,0,0,0,0,0,0
621,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
623,1,0,0,1,0,0,2,4,1,3,0,0,4,0,0,0,0,0,0
624,1,0,1,4,0,1,5,3,4,2,3,1,3,1,0,0,0,0,0
626,3,0,1,2,1,1,1,4,0,1,0,0,2,1,1,0,0,0,0
627,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
629,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
630,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
631,5,0,0,5,1,3,4,7,3,6,0,1,3,0,0,0,0,1,0
632,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
634,3,3,3,3,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0
635,3,2,2,3,1,2,3,1,0,1,1,1,1,0,2,0,1,0,0
636,1,0,0,0,0,0,1,2,0,2,0,0,3,0,0,0,0,0,0
637,2,1,2,2,1,1,5,2,1,1,0,0,1,2,0,0,0,1,0
638,1,0,0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,0
639,5,2,3,3,2,2,2,4,0,3,0,0,4,0,2,0,2,1,0
641,1,0,1,4,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0
642,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
643,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
644,1,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0
645,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
646,1,0,0,1,0,0,5,5,2,4,0,1,1,3,0,0,0,0,0
647,2,0,0,3,0,2,2,2,0,2,1,0,1,1,0,0,0,0,0
648,2,0,0,1,0,0,1,2,1,4,2,0,3,0,0,0,0,0,0
649,3,0,0,0,0,1,3,2,1,2,1,0,3,0,0,0,0,0,0
650,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
651,4,0,1,5,2,2,5,7,2,4,3,0,4,3,1,0,0,0,0
652,2,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0
654,4,0,0,2,1,1,4,4,2,4,0,1,2,2,0,0,0,0,1
655,2,0,0,3,2,1,5,3,3,3,0,0,1,0,0,0,0,1,0
656,1,1,1,3,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0
657,1,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0
658,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
659,1,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
660,4,1,1,7,1,3,4,5,4,5,1,2,4,2,0,0,0,0,1
661,2,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0
662,3,2,2,3,2,0,2,4,1,1,0,0,2,1,1,0,1,0,0
663,1,0,0,1,0,0,1,3,1,3,0,0,2,0,0,0,0,0,0
664,6,1,1,6,1,2,4,3,1,2,0,2,2,1,0,0,0,0,0
665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
666,1,0,0,3,0,3,2,2,0,1,0,0,1,1,0,0,0,0,0
667,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
668,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0
669,7,1,1,6,0,3,7,9,3,5,0,1,5,2,1,0,0,1,0
670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
671,1,1,1,3,0,2,7,2,5,4,1,2,0,1,0,0,0,0,0
672,2,0,0,0,0,0,3,2,1,0,1,0,1,0,0,0,0,1,0
673,3,0,0,0,0,1,3,2,1,4,0,2,3,0,0,0,0,0,0
674,3,0,0,0,0,0,1,4,2,3,1,1,3,0,0,0,0,0,0
675,3,0,0,1,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0
676,1,0,0,3,2,1,5,2,1,2,0,0,0,0,0,0,0,0,0
677,0,0,0,2,0,2,3,2,0,1,0,1,2,1,0,0,0,0,0
678,3,0,1,4,3,4,6,6,1,6,1,1,3,1,0,0,0,1,0
679,1,0,0,2,1,1,5,2,1,1,2,0,1,2,0,0,0,0,0
680,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
681,3,3,3,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
682,0,0,0,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0
683,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0
684,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
685,3,0,0,3,0,3,1,3,0,2,0,1,1,0,0,0,0,0,0
686,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
687,3,1,0,5,0,1,2,3,1,1,1,0,4,1,2,0,0,0,0
688,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
689,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
690,5,1,1,3,1,1,1,4,0,2,0,0,2,0,1,0,1,1,0
691,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
692,5,0,1,8,3,4,12,7,2,1,0,1,6,1,0,0,0,0,0
693,3,0,0,0,0,1,0,4,0,3,0,0,2,0,0,0,0,0,0
694,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
695,2,0,0,1,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0
696,5,0,1,6,1,2,6,3,2,3,1,1,5,1,0,0,0,1,0
697,1,0,1,3,1,1,4,2,1,1,0,0,2,0,0,0,0,0,0
698,5,0,0,4,0,0,3,4,2,5,2,0,5,1,1,0,0,0,0
699,2,0,0,2,1,0,5,6,5,5,1,0,3,0,0,0,0,0,0
700,1,0,0,0,0,0,0,2,0,2,0,1,3,0,0,0,0,0,0
701,1,0,0,1,0,1,1,1,1,2,0,1,0,1,0,0,0,0,1
702,1,0,0,5,1,2,4,3,2,1,0,0,2,3,0,0,0,0,0
703,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
705,2,2,2,2,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0
706,1,0,0,1,0,0,3,0,2,2,0,1,0,0,0,0,0,0,0
707,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
708,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0
709,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
710,2,1,2,7,2,4,11,1,3,2,0,0,2,1,1,0,1,0,0
711,1,0,0,2,0,1,3,2,1,0,0,0,2,1,0,0,0,0,0
712,6,1,1,2,1,1,3,6,1,2,0,0,5,0,0,0,0,0,0
713,3,1,1,4,1,4,4,6,1,5,2,0,6,1,0,0,0,1,0
714,0,0,1,5,1,4,5,0,3,1,0,0,1,0,0,0,0,0,0
715,3,0,0,2,1,1,0,2,0,1,0,0,2,0,0,0,0,0,0
716,5,3,2,5,1,1,2,4,1,4,0,2,2,1,1,0,0,0,0
717,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
718,4,0,0,0,0,1,4,6,3,4,0,1,1,1,0,0,0,1,0
720,3,1,1,3,1,1,3,2,2,3,1,3,1,0,0,0,0,1,1
721,6,1,1,9,2,5,5,4,4,3,2,2,5,1,1,0,1,0,0
722,2,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
724,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
725,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
727,2,2,3,5,1,3,4,0,0,0,0,0,1,2,2,0,1,0,0
728,0,0,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0
729,5,2,2,5,2,3,5,8,2,4,0,1,8,1,1,0,0,1,0
730,2,0,0,3,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0
731,1,0,0,7,1,2,3,0,2,1,0,0,1,1,0,0,0,0,0
732,0,0,0,1,0,1,2,1,1,1,1,0,0,1,0,0,0,0,0
733,1,1,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0
734,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0
735,7,1,1,4,0,1,4,5,1,1,1,0,7,1,1,0,0,0,0
736,2,0,0,1,0,0,1,2,0,3,0,1,3,0,0,0,0,1,0
737,0,0,0,3,1,0,2,2,2,1,0,1,1,1,0,0,0,0,0
738,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
739,3,1,1,1,1,0,1,3,0,1,0,0,3,0,0,0,0,0,0
740,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
742,4,0,0,1,0,0,2,6,2,5,0,0,6,0,0,0,0,0,0
743,0,1,1,4,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0
744,6,0,0,6,0,2,6,9,1,2,0,0,5,3,0,0,0,0,0
746,2,0,0,4,0,3,7,5,2,5,0,2,4,4,0,0,0,0,0
748,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
749,3,0,1,3,1,5,6,4,3,6,1,2,1,1,1,0,0,1,0
750,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
752,2,1,1,2,2,1,4,2,3,5,1,1,1,0,0,0,0,0,0
753,1,0,1,3,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0
754,1,0,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0
755,3,1,2,3,3,0,3,3,1,2,0,0,3,1,1,0,0,0,0
756,1,0,0,1,0,0,1,2,1,3,0,0,2,0,0,0,0,0,0
757,1,0,1,1,0,1,0,3,1,4,1,0,2,0,0,0,0,0,0
758,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
759,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
761,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
763,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
764,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0
765,4,3,3,4,1,4,2,5,2,4,0,1,4,2,2,0,1,0,0
766,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
767,1,0,0,1,0,0,0,3,1,3,0,0,2,0,0,0,0,0,0
768,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
769,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
770,5,0,1,4,2,2,5,6,2,4,1,0,5,0,1,0,1,0,0
772,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
773,3,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0
774,3,1,2,3,2,1,3,3,2,2,0,0,1,0,1,0,0,0,0
776,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
777,4,2,4,8,5,5,9,5,2,1,2,0,6,0,1,0,0,0,0
778,4,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0
780,3,0,1,2,2,1,2,5,2,4,1,1,3,0,1,0,0,0,0
781,2,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0
782,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
783,0,0,0,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0
784,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
